"",date,open,high,low,close,volume,hlc3
0,2023-05-10 00:00:00,1846.53,1855.90,1846.34,1851.46,13744.3826,1851.233333
1,2023-05-10 01:00:00,1851.46,1858.92,1848.41,1848.62,13620.9359,1851.983333
2,2023-05-10 02:00:00,1848.61,1849.80,1844.22,1844.49,9615.0552,1846.170000
3,2023-05-10 03:00:00,1844.48,1846.89,1841.68,1843.73,11399.0561,1844.100000
4,2023-05-10 04:00:00,1843.72,1845.91,1841.00,1845.02,6910.6921,1843.976667
5,2023-05-10 05:00:00,1845.02,1848.79,1843.03,1843.41,5473.3725,1845.076667
6,2023-05-10 06:00:00,1843.40,1843.41,1834.23,1841.94,12877.5992,1839.860000
7,2023-05-10 07:00:00,1841.94,1844.39,1838.11,1838.29,13681.3397,1840.263333
8,2023-05-10 08:00:00,1838.29,1841.15,1835.19,1838.00,11430.3383,1838.113333
9,2023-05-10 09:00:00,1838.00,1841.20,1834.67,1839.79,8061.2790,1838.553333
10,2023-05-10 10:00:00,1839.79,1844.20,1838.69,1843.15,10882.3090,1842.013333
11,2023-05-10 11:00:00,1843.16,1851.00,1842.91,1850.49,11251.8961,1848.133333
12,2023-05-10 12:00:00,1850.50,1881.36,1846.84,1877.10,74715.0771,1868.433333
13,2023-05-10 13:00:00,1877.10,1887.47,1868.74,1875.20,49355.9044,1877.136667
14,2023-05-10 14:00:00,1875.21,1882.57,1866.70,1871.00,29100.2594,1873.423333
15,2023-05-10 15:00:00,1870.99,1878.18,1868.99,1872.84,26186.5916,1873.336667
16,2023-05-10 16:00:00,1872.84,1880.00,1872.31,1872.92,20635.2973,1875.076667
17,2023-05-10 17:00:00,1872.92,1874.91,1790.51,1830.41,152240.4304,1831.943333
18,2023-05-10 18:00:00,1830.40,1839.57,1824.20,1834.89,31797.5021,1832.886667
19,2023-05-10 19:00:00,1834.90,1863.80,1833.40,1849.40,39659.2906,1848.866667
20,2023-05-10 20:00:00,1849.41,1862.99,1846.51,1857.38,27904.1265,1855.626667
21,2023-05-10 21:00:00,1857.39,1857.56,1826.84,1837.92,33157.0295,1840.773333
22,2023-05-10 22:00:00,1837.92,1844.18,1834.48,1842.42,15535.1814,1840.360000
23,2023-05-10 23:00:00,1842.43,1847.00,1836.66,1840.84,10698.4395,1841.500000
24,2023-05-11 00:00:00,1840.83,1842.02,1826.96,1831.42,24752.4318,1833.466667
25,2023-05-11 01:00:00,1831.42,1837.21,1827.44,1834.77,12080.9925,1833.140000
26,2023-05-11 02:00:00,1834.76,1835.41,1829.82,1832.80,9951.9755,1832.676667
27,2023-05-11 03:00:00,1832.80,1832.80,1821.35,1827.61,20157.6322,1827.253333
28,2023-05-11 04:00:00,1827.61,1830.00,1824.83,1829.54,9960.5386,1828.123333
29,2023-05-11 05:00:00,1829.55,1833.18,1825.43,1832.22,12816.9861,1830.276667
30,2023-05-11 06:00:00,1832.22,1832.92,1827.62,1831.14,8867.4838,1830.560000
31,2023-05-11 07:00:00,1831.14,1835.36,1826.96,1829.41,15174.3713,1830.576667
32,2023-05-11 08:00:00,1829.41,1829.42,1808.00,1818.78,49134.9890,1818.733333
33,2023-05-11 09:00:00,1818.78,1823.48,1817.21,1820.36,11431.1584,1820.350000
34,2023-05-11 10:00:00,1820.36,1825.81,1819.21,1822.71,8195.2326,1822.576667
35,2023-05-11 11:00:00,1822.71,1824.50,1818.87,1820.84,9406.7401,1821.403333
36,2023-05-11 12:00:00,1820.83,1839.00,1815.52,1819.26,36919.3220,1824.593333
37,2023-05-11 13:00:00,1819.26,1823.59,1801.00,1807.45,43796.3532,1810.680000
38,2023-05-11 14:00:00,1807.46,1810.30,1785.50,1798.59,49449.4729,1798.130000
39,2023-05-11 15:00:00,1798.58,1809.08,1794.96,1807.70,25265.7819,1803.913333
40,2023-05-11 16:00:00,1807.70,1810.48,1802.53,1804.74,18423.5953,1805.916667
41,2023-05-11 17:00:00,1804.74,1804.75,1772.68,1782.92,61249.7693,1786.783333
42,2023-05-11 18:00:00,1782.92,1790.32,1776.72,1789.40,24995.8159,1785.480000
43,2023-05-11 19:00:00,1789.41,1797.53,1776.36,1784.46,22582.9341,1786.116667
44,2023-05-11 20:00:00,1784.47,1799.76,1782.39,1795.26,16251.2860,1792.470000
45,2023-05-11 21:00:00,1795.27,1800.30,1791.82,1793.06,10091.1143,1795.060000
46,2023-05-11 22:00:00,1793.05,1800.12,1788.34,1789.68,10297.2080,1792.713333
47,2023-05-11 23:00:00,1789.67,1801.20,1784.43,1794.30,10842.8877,1793.310000
48,2023-05-12 00:00:00,1794.31,1800.00,1791.86,1798.82,8183.2512,1796.893333
49,2023-05-12 01:00:00,1798.81,1801.99,1786.25,1788.78,12465.7262,1792.340000
50,2023-05-12 02:00:00,1788.78,1789.52,1760.00,1770.15,32809.1025,1773.223333
51,2023-05-12 03:00:00,1770.15,1773.93,1758.21,1763.25,27345.9647,1765.130000
52,2023-05-12 04:00:00,1763.25,1770.03,1755.00,1769.09,23079.6389,1764.706667
53,2023-05-12 05:00:00,1769.08,1769.40,1740.00,1748.47,33231.4564,1752.623333
54,2023-05-12 06:00:00,1748.47,1757.88,1741.83,1755.43,46715.0766,1751.713333
55,2023-05-12 07:00:00,1755.43,1763.01,1755.00,1759.47,43316.3342,1759.160000
56,2023-05-12 08:00:00,1759.48,1763.64,1755.29,1760.71,15077.4910,1759.880000
57,2023-05-12 09:00:00,1760.71,1769.10,1760.71,1766.42,20305.1960,1765.410000
58,2023-05-12 10:00:00,1766.42,1771.87,1764.68,1765.26,13364.9836,1767.270000
59,2023-05-12 11:00:00,1765.26,1768.92,1762.91,1764.86,9855.6077,1765.563333
60,2023-05-12 12:00:00,1764.86,1777.34,1763.84,1772.54,15532.5825,1771.240000
61,2023-05-12 13:00:00,1772.53,1777.59,1768.60,1773.51,15739.1441,1773.233333
62,2023-05-12 14:00:00,1773.51,1783.23,1764.24,1766.44,26494.6815,1771.303333
63,2023-05-12 15:00:00,1766.43,1771.11,1761.08,1765.55,17464.7361,1765.913333
64,2023-05-12 16:00:00,1765.54,1777.01,1763.22,1769.59,17783.1241,1769.940000
65,2023-05-12 17:00:00,1769.59,1777.60,1769.56,1771.10,14344.0214,1772.753333
66,2023-05-12 18:00:00,1771.09,1774.80,1769.86,1770.19,11367.5349,1771.616667
67,2023-05-12 19:00:00,1770.19,1794.96,1742.69,1790.01,60997.5327,1775.886667
68,2023-05-12 20:00:00,1790.00,1793.24,1781.31,1787.91,29400.2584,1787.486667
69,2023-05-12 21:00:00,1787.90,1818.63,1787.90,1805.20,41434.7336,1803.910000
70,2023-05-12 22:00:00,1805.21,1816.89,1799.45,1802.45,17662.8802,1806.263333
71,2023-05-12 23:00:00,1802.45,1810.71,1800.80,1807.45,11568.7724,1806.320000
72,2023-05-13 00:00:00,1807.45,1809.59,1801.16,1808.60,12776.2912,1806.450000
73,2023-05-13 01:00:00,1808.59,1817.03,1805.00,1809.18,16157.6890,1810.403333
74,2023-05-13 02:00:00,1809.18,1810.51,1805.09,1805.45,5214.7574,1807.016667
75,2023-05-13 03:00:00,1805.45,1808.33,1805.19,1805.61,7096.5862,1806.376667
76,2023-05-13 04:00:00,1805.62,1806.84,1798.56,1801.74,6484.9705,1802.380000
77,2023-05-13 05:00:00,1801.74,1806.10,1796.80,1797.94,12091.0049,1800.280000
78,2023-05-13 06:00:00,1797.94,1799.65,1796.84,1797.31,4379.1467,1797.933333
79,2023-05-13 07:00:00,1797.32,1806.10,1796.80,1802.98,7410.2062,1801.960000
80,2023-05-13 08:00:00,1802.98,1805.80,1801.24,1804.20,6073.3884,1803.746667
81,2023-05-13 09:00:00,1804.20,1809.36,1803.00,1807.42,7956.6342,1806.593333
82,2023-05-13 10:00:00,1807.43,1811.46,1803.33,1805.95,8313.5012,1806.913333
83,2023-05-13 11:00:00,1805.95,1806.93,1802.33,1803.78,6820.4973,1804.346667
84,2023-05-13 12:00:00,1803.79,1809.91,1797.54,1804.11,10220.2699,1803.853333
85,2023-05-13 13:00:00,1804.12,1807.00,1797.07,1801.23,10094.4145,1801.766667
86,2023-05-13 14:00:00,1801.22,1802.80,1785.23,1793.51,16014.2402,1793.846667
87,2023-05-13 15:00:00,1793.51,1798.50,1789.33,1795.90,10384.6438,1794.576667
88,2023-05-13 16:00:00,1795.91,1795.91,1791.12,1794.12,5459.2634,1793.716667
89,2023-05-13 17:00:00,1794.12,1798.49,1790.35,1793.55,11330.7653,1794.130000
90,2023-05-13 18:00:00,1793.56,1806.45,1786.12,1789.18,13081.3898,1793.916667
91,2023-05-13 19:00:00,1789.18,1800.58,1787.46,1792.83,10843.6216,1793.623333
92,2023-05-13 20:00:00,1792.84,1804.40,1792.38,1802.75,5907.9623,1799.843333
93,2023-05-13 21:00:00,1802.76,1804.89,1797.95,1799.84,6805.5372,1800.893333
94,2023-05-13 22:00:00,1799.84,1802.32,1797.29,1801.83,5917.0001,1800.480000
95,2023-05-13 23:00:00,1801.83,1804.72,1793.91,1795.11,6061.6560,1797.913333
96,2023-05-14 00:00:00,1795.12,1802.00,1789.82,1800.29,13737.0713,1797.370000
97,2023-05-14 01:00:00,1800.30,1801.59,1791.62,1794.80,6961.6889,1796.003333
98,2023-05-14 02:00:00,1794.79,1800.73,1793.66,1799.20,3829.6511,1797.863333
99,2023-05-14 03:00:00,1799.19,1805.80,1797.60,1803.89,5901.2479,1802.430000
100,2023-05-14 04:00:00,1803.88,1804.90,1800.94,1802.94,6005.4140,1802.926667
101,2023-05-14 05:00:00,1802.95,1805.38,1801.27,1802.92,4314.0866,1803.190000
102,2023-05-14 06:00:00,1802.93,1809.84,1802.92,1805.83,10795.3404,1806.196667
103,2023-05-14 07:00:00,1805.83,1809.31,1804.41,1805.21,5197.2979,1806.310000
104,2023-05-14 08:00:00,1805.21,1805.74,1801.84,1802.80,5085.8643,1803.460000
105,2023-05-14 09:00:00,1802.79,1806.79,1799.91,1803.62,6874.1746,1803.440000
106,2023-05-14 10:00:00,1803.61,1803.99,1800.67,1802.19,4494.5474,1802.283333
107,2023-05-14 11:00:00,1802.19,1803.57,1800.20,1802.05,3600.7513,1801.940000
108,2023-05-14 12:00:00,1802.04,1808.75,1797.50,1808.30,9322.7515,1804.850000
109,2023-05-14 13:00:00,1808.29,1813.21,1803.33,1810.61,11853.8310,1809.050000
110,2023-05-14 14:00:00,1810.61,1812.98,1804.88,1809.10,9056.5013,1808.986667
111,2023-05-14 15:00:00,1809.10,1824.00,1808.45,1819.05,29757.2397,1817.166667
112,2023-05-14 16:00:00,1819.06,1821.87,1806.02,1807.69,16547.2688,1811.860000
113,2023-05-14 17:00:00,1807.70,1809.80,1803.34,1806.36,9752.7749,1806.500000
114,2023-05-14 18:00:00,1806.37,1806.37,1795.10,1801.63,13473.9927,1801.033333
115,2023-05-14 19:00:00,1801.63,1802.40,1792.40,1796.32,13160.1344,1797.040000
116,2023-05-14 20:00:00,1796.32,1799.71,1791.45,1798.47,9524.5140,1796.543333
117,2023-05-14 21:00:00,1798.47,1800.60,1794.64,1799.69,6638.2995,1798.310000
118,2023-05-14 22:00:00,1799.69,1802.41,1795.03,1800.02,6708.8773,1799.153333
119,2023-05-14 23:00:00,1800.01,1801.77,1795.81,1799.21,5507.7769,1798.930000
120,2023-05-15 00:00:00,1799.20,1800.36,1785.05,1790.63,26417.1727,1792.013333
121,2023-05-15 01:00:00,1790.64,1829.93,1789.16,1823.70,51736.0682,1814.263333
122,2023-05-15 02:00:00,1823.70,1828.38,1820.02,1823.20,20031.3599,1823.866667
123,2023-05-15 03:00:00,1823.20,1835.85,1823.15,1826.09,21210.7222,1828.363333
124,2023-05-15 04:00:00,1826.10,1832.92,1823.27,1828.01,11972.9223,1828.066667
125,2023-05-15 05:00:00,1828.01,1831.10,1819.21,1825.73,20828.6923,1825.346667
126,2023-05-15 06:00:00,1825.73,1834.28,1822.81,1832.20,26441.9940,1829.763333
127,2023-05-15 07:00:00,1832.21,1834.47,1826.99,1828.72,9295.3956,1830.060000
128,2023-05-15 08:00:00,1828.73,1832.55,1827.00,1831.61,9793.6576,1830.386667
129,2023-05-15 09:00:00,1831.60,1836.06,1825.64,1828.66,11229.5325,1830.120000
130,2023-05-15 10:00:00,1828.65,1829.32,1825.75,1828.73,5587.9686,1827.933333
131,2023-05-15 11:00:00,1828.74,1830.60,1823.87,1824.39,9253.3669,1826.286667
132,2023-05-15 12:00:00,1824.39,1828.34,1823.74,1826.29,7784.6774,1826.123333
133,2023-05-15 13:00:00,1826.29,1828.60,1821.08,1823.99,11777.0759,1824.556667
134,2023-05-15 14:00:00,1823.99,1836.28,1812.97,1824.64,25641.1886,1824.630000
135,2023-05-15 15:00:00,1824.63,1830.38,1821.67,1827.84,10947.3018,1826.630000
136,2023-05-15 16:00:00,1827.85,1839.20,1826.40,1834.24,28705.6935,1833.280000
137,2023-05-15 17:00:00,1834.25,1846.70,1828.70,1833.92,30366.3843,1836.440000
138,2023-05-15 18:00:00,1833.92,1835.00,1826.39,1829.66,9685.6964,1830.350000
139,2023-05-15 19:00:00,1829.67,1831.00,1823.73,1828.74,8673.8874,1827.823333
140,2023-05-15 20:00:00,1828.74,1829.75,1824.40,1825.64,5863.5828,1826.596667
141,2023-05-15 21:00:00,1825.65,1826.26,1823.76,1825.10,4503.7588,1825.040000
142,2023-05-15 22:00:00,1825.11,1825.63,1819.49,1823.18,8185.0643,1822.766667
143,2023-05-15 23:00:00,1823.17,1823.25,1813.00,1816.20,12238.7621,1817.483333
144,2023-05-16 00:00:00,1816.21,1822.69,1803.67,1813.02,18100.5973,1813.126667
145,2023-05-16 01:00:00,1813.02,1815.59,1796.20,1806.66,40796.3191,1806.150000
146,2023-05-16 02:00:00,1806.65,1810.11,1804.04,1809.90,9094.6083,1808.016667
147,2023-05-16 03:00:00,1809.89,1814.74,1809.00,1813.53,11146.5956,1812.423333
148,2023-05-16 04:00:00,1813.53,1814.92,1810.70,1812.30,5709.1118,1812.640000
149,2023-05-16 05:00:00,1812.30,1814.93,1809.06,1810.75,6818.3580,1811.580000
150,2023-05-16 06:00:00,1810.75,1813.25,1806.03,1811.83,7725.9001,1810.370000
151,2023-05-16 07:00:00,1811.83,1823.61,1811.67,1822.68,24396.0996,1819.320000
152,2023-05-16 08:00:00,1822.68,1827.18,1818.09,1819.80,13761.5509,1821.690000
153,2023-05-16 09:00:00,1819.80,1821.22,1815.60,1816.88,9708.6793,1817.900000
154,2023-05-16 10:00:00,1816.87,1817.68,1811.67,1812.66,11740.7717,1814.003333
155,2023-05-16 11:00:00,1812.66,1820.00,1811.93,1816.53,6467.3557,1816.153333
156,2023-05-16 12:00:00,1816.54,1823.24,1810.00,1818.92,16401.4480,1817.386667
157,2023-05-16 13:00:00,1818.93,1821.60,1813.36,1814.20,13489.5308,1816.386667
158,2023-05-16 14:00:00,1814.20,1818.14,1810.71,1816.21,17254.1420,1815.020000
159,2023-05-16 15:00:00,1816.21,1822.98,1816.21,1820.20,12184.1568,1819.796667
160,2023-05-16 16:00:00,1820.20,1829.76,1817.82,1823.72,17186.1656,1823.766667
161,2023-05-16 17:00:00,1823.73,1828.80,1816.32,1827.24,13455.7151,1824.120000
162,2023-05-16 18:00:00,1827.24,1832.64,1822.58,1825.91,14832.9523,1827.043333
163,2023-05-16 19:00:00,1825.91,1827.26,1814.34,1816.80,11837.4023,1819.466667
164,2023-05-16 20:00:00,1816.79,1823.60,1814.84,1821.25,7389.2139,1819.896667
165,2023-05-16 21:00:00,1821.24,1829.34,1818.49,1825.89,7445.3355,1824.573333
166,2023-05-16 22:00:00,1825.89,1827.91,1822.77,1823.40,7418.0044,1824.693333
167,2023-05-16 23:00:00,1823.41,1826.32,1819.63,1824.21,6878.6645,1823.386667
168,2023-05-17 00:00:00,1824.21,1827.51,1817.71,1825.43,10048.2667,1823.550000
169,2023-05-17 01:00:00,1825.44,1837.50,1823.64,1831.34,15025.8179,1830.826667
170,2023-05-17 02:00:00,1831.34,1831.90,1823.05,1823.21,9101.7642,1826.053333
171,2023-05-17 03:00:00,1823.20,1826.46,1822.28,1823.82,5396.9990,1824.186667
172,2023-05-17 04:00:00,1823.81,1826.69,1823.01,1824.21,5944.5579,1824.636667
173,2023-05-17 05:00:00,1824.21,1824.21,1818.28,1818.76,7941.3304,1820.416667
174,2023-05-17 06:00:00,1818.75,1819.32,1815.00,1818.14,8199.2806,1817.486667
175,2023-05-17 07:00:00,1818.14,1821.22,1803.33,1807.75,18743.1608,1810.766667
176,2023-05-17 08:00:00,1807.74,1808.56,1802.12,1805.96,22569.1729,1805.546667
177,2023-05-17 09:00:00,1805.95,1807.88,1800.87,1806.98,20294.1398,1805.243333
178,2023-05-17 10:00:00,1806.98,1807.52,1803.43,1806.04,7895.4941,1805.663333
179,2023-05-17 11:00:00,1806.03,1806.04,1788.10,1790.20,30624.1299,1794.780000
180,2023-05-17 12:00:00,1790.20,1797.83,1788.43,1794.47,13987.2450,1793.576667
181,2023-05-17 13:00:00,1794.47,1799.89,1789.01,1790.46,13524.0762,1793.120000
182,2023-05-17 14:00:00,1790.45,1800.35,1783.68,1798.14,22674.0523,1794.056667
183,2023-05-17 15:00:00,1798.13,1800.20,1792.66,1797.24,11174.5063,1796.700000
184,2023-05-17 16:00:00,1797.24,1806.52,1794.68,1804.25,18292.2526,1801.816667
185,2023-05-17 17:00:00,1804.25,1821.49,1800.84,1815.99,21889.5381,1812.773333
186,2023-05-17 18:00:00,1816.00,1824.74,1815.99,1818.41,18960.2531,1819.713333
187,2023-05-17 19:00:00,1818.41,1833.93,1818.39,1828.10,28881.8264,1826.806667
188,2023-05-17 20:00:00,1828.11,1835.37,1822.92,1826.59,13694.3639,1828.293333
189,2023-05-17 21:00:00,1826.60,1830.25,1822.20,1823.58,10578.5829,1825.343333
190,2023-05-17 22:00:00,1823.59,1825.66,1819.26,1820.32,8106.9947,1821.746667
191,2023-05-17 23:00:00,1820.32,1824.20,1820.31,1822.12,8550.1856,1822.210000
192,2023-05-18 00:00:00,1822.12,1824.58,1818.28,1820.69,8930.3029,1821.183333
193,2023-05-18 01:00:00,1820.69,1824.97,1818.83,1820.31,6403.0315,1821.370000
194,2023-05-18 02:00:00,1820.30,1826.82,1818.80,1825.59,6184.6914,1823.736667
195,2023-05-18 03:00:00,1825.58,1827.82,1823.81,1826.59,7435.3628,1826.073333
196,2023-05-18 04:00:00,1826.58,1827.05,1822.61,1823.25,5622.2004,1824.303333
197,2023-05-18 05:00:00,1823.24,1824.47,1818.85,1819.40,6616.4899,1820.906667
198,2023-05-18 06:00:00,1819.41,1820.55,1814.92,1817.64,8309.3898,1817.703333
199,2023-05-18 07:00:00,1817.65,1831.92,1817.64,1827.10,14292.9382,1825.553333
200,2023-05-18 08:00:00,1827.10,1830.00,1824.86,1826.38,8169.9107,1827.080000
201,2023-05-18 09:00:00,1826.38,1828.61,1824.48,1826.45,7002.2709,1826.513333
202,2023-05-18 10:00:00,1826.45,1828.43,1825.14,1826.48,5839.8478,1826.683333
203,2023-05-18 11:00:00,1826.48,1826.78,1823.24,1825.43,5098.8308,1825.150000
204,2023-05-18 12:00:00,1825.44,1827.18,1817.78,1818.52,11239.7059,1821.160000
205,2023-05-18 13:00:00,1818.53,1820.31,1812.62,1818.28,14475.7560,1817.070000
206,2023-05-18 14:00:00,1818.29,1824.34,1805.11,1816.92,18726.8401,1815.456667
207,2023-05-18 15:00:00,1816.92,1820.78,1806.64,1807.99,14408.3393,1811.803333
208,2023-05-18 16:00:00,1807.99,1812.70,1806.95,1809.76,11702.4717,1809.803333
209,2023-05-18 17:00:00,1809.76,1811.46,1771.12,1778.44,43032.5984,1787.006667
210,2023-05-18 18:00:00,1778.44,1788.71,1773.07,1785.71,23965.7007,1782.496667
211,2023-05-18 19:00:00,1785.70,1801.26,1783.32,1795.20,16854.0957,1793.260000
212,2023-05-18 20:00:00,1795.20,1800.19,1793.57,1796.75,7722.2862,1796.836667
213,2023-05-18 21:00:00,1796.74,1821.36,1796.74,1814.67,20286.0463,1810.923333
214,2023-05-18 22:00:00,1814.67,1815.73,1807.80,1808.76,10116.6183,1810.763333
215,2023-05-18 23:00:00,1808.77,1808.77,1799.73,1800.56,11319.5853,1803.020000
216,2023-05-19 00:00:00,1800.56,1807.59,1798.43,1804.15,11638.2073,1803.390000
217,2023-05-19 01:00:00,1804.15,1806.87,1796.81,1799.30,8355.0755,1800.993333
218,2023-05-19 02:00:00,1799.29,1802.00,1797.28,1800.26,4932.7652,1799.846667
219,2023-05-19 03:00:00,1800.27,1803.56,1797.92,1801.35,5823.2280,1800.943333
220,2023-05-19 04:00:00,1801.35,1804.68,1799.13,1804.68,5153.5323,1802.830000
221,2023-05-19 05:00:00,1804.68,1806.67,1803.22,1805.40,7563.0393,1805.096667
222,2023-05-19 06:00:00,1805.41,1808.94,1803.71,1807.32,9531.9990,1806.656667
223,2023-05-19 07:00:00,1807.32,1810.53,1805.61,1805.62,8927.0345,1807.253333
224,2023-05-19 08:00:00,1805.61,1810.15,1805.26,1808.34,6711.1416,1807.916667
225,2023-05-19 09:00:00,1808.34,1811.40,1806.67,1807.58,6358.2460,1808.550000
226,2023-05-19 10:00:00,1807.58,1811.87,1805.95,1806.99,8595.3177,1808.270000
227,2023-05-19 11:00:00,1807.00,1809.36,1804.99,1807.50,9780.4861,1807.283333
228,2023-05-19 12:00:00,1807.50,1818.28,1807.50,1814.75,16602.2853,1813.510000
229,2023-05-19 13:00:00,1814.74,1818.80,1812.73,1814.86,13514.0002,1815.463333
230,2023-05-19 14:00:00,1814.87,1815.25,1807.23,1811.14,13499.4952,1811.206667
231,2023-05-19 15:00:00,1811.15,1829.54,1800.81,1815.45,50604.5788,1815.266667
232,2023-05-19 16:00:00,1815.46,1818.80,1811.25,1812.21,12164.1320,1814.086667
233,2023-05-19 17:00:00,1812.21,1822.87,1810.42,1818.93,11763.3122,1817.406667
234,2023-05-19 18:00:00,1818.92,1822.20,1815.92,1817.40,8349.4312,1818.506667
235,2023-05-19 19:00:00,1817.39,1817.40,1806.97,1811.44,9427.6605,1811.936667
236,2023-05-19 20:00:00,1811.44,1815.82,1809.41,1812.08,5198.1881,1812.436667
237,2023-05-19 21:00:00,1812.08,1815.05,1811.80,1813.82,2660.5459,1813.556667
238,2023-05-19 22:00:00,1813.82,1814.75,1812.33,1812.34,3700.6142,1813.140000
239,2023-05-19 23:00:00,1812.34,1814.16,1811.05,1812.32,2262.1515,1812.510000
240,2023-05-20 00:00:00,1812.31,1813.70,1807.06,1808.33,5931.8005,1809.696667
241,2023-05-20 01:00:00,1808.33,1811.32,1808.00,1809.89,3303.2377,1809.736667
242,2023-05-20 02:00:00,1809.90,1811.96,1807.95,1808.74,2846.4603,1809.550000
243,2023-05-20 03:00:00,1808.75,1813.49,1808.20,1813.43,3840.5222,1811.706667
244,2023-05-20 04:00:00,1813.43,1813.94,1811.55,1813.40,2849.9988,1812.963333
245,2023-05-20 05:00:00,1813.39,1813.40,1809.46,1810.60,4739.5260,1811.153333
246,2023-05-20 06:00:00,1810.59,1811.02,1808.41,1809.92,4684.0583,1809.783333
247,2023-05-20 07:00:00,1809.91,1811.60,1809.23,1811.19,2761.7665,1810.673333
248,2023-05-20 08:00:00,1811.18,1814.78,1811.18,1814.55,3844.4870,1813.503333
